-0.22787793	0.15646024	-0.04805074	-0.26742	-0.4677941	0.102498546	0.006715825	0.3544457	0.0957732	0.262355	-0.2160046	-0.24314184	0.27719885	-0.054371044	-0.124827676	-0.05035491
-0.15012683	0.19192204	-0.42997256	0.22819483	-0.6154548	0.23433821	0.17319806	0.6298066	0.3400612	0.5494079	-0.231605	0.27219716	0.20844103	-0.36435804	-0.36533698	0.20890723
0.041827485	0.15002194	0.26040113	-0.34585828	-0.21730617	-0.06930802	-0.05847142	0.4636772	0.4368667	-0.099139325	-0.031317774	-0.33820394	0.12635723	0.36763525	0.003985493	-0.30599207
-0.24184799	0.29119068	0.2541841	-0.34186277	-0.102424875	-0.14544746	-0.20843588	0.17458479	-0.13249347	-0.07001045	-0.14266397	-0.46338445	0.088358864	0.1166758	-0.09406408	0.020208806
-0.13231415	0.117505096	-0.057360433	-0.15158872	-0.30258554	0.09588001	-0.16028017	-0.022998085	-0.33921522	0.18734397	-0.029960403	-0.35332692	0.030746913	0.17112878	0.09465642	-0.10921648
0.028186489	0.026702957	0.57754725	-0.6691703	0.54604566	-0.5758888	0.10971077	0.49013492	0.81596196	-0.6279027	0.050121672	-0.6195585	0.09075712	0.62223744	0.41355717	-0.54598093
-0.1656965	0.06526849	-0.033739384	-0.0639591	-0.36325657	-0.0062887496	0.14292341	0.6077919	0.33062178	0.16335404	-0.26609504	0.08071177	0.26489457	-0.28372106	-0.33889633	0.20498247
-0.07391812	-0.12643322	-0.0066291206	-0.13887943	-0.4225374	0.06255963	0.21924877	0.23892267	0.20933327	0.23836488	-0.13356629	-0.08986153	0.2450129	-0.05245965	0.09273287	-0.16545476
0.2637492	-0.28444955	0.5818992	-0.76165545	0.44483596	-0.22069494	0.19237156	-0.31202036	0.13461512	-0.4405825	0.3639162	-0.776323	0.23786938	0.766925	0.7083034	-0.8232828
-0.12748581	0.15464242	0.2639922	-0.26877612	-0.12289385	-0.091120444	0.051707342	0.5573379	0.401835	-0.07181977	-0.15872632	-0.22746474	0.165372	0.08619663	-0.105272	-0.066167295
-0.41704834	-0.41982076	-0.059765153	-0.18161514	-0.253469	-0.21095058	0.69590837	0.40776175	0.278646	0.06483168	-0.4483598	0.0331978	0.6438314	-0.552199	-0.12698531	0.21893568
-0.122529395	-0.49677473	-0.26423195	-0.30195138	-0.30159694	0.2874719	0.5931866	-0.4331057	-0.17967637	0.4425978	0.024852728	-0.28590605	0.5941908	0.09880536	0.57187897	-0.5789149
-0.072905995	0.0268413	-0.027059216	-0.3123078	-0.036521878	0.23722057	-0.16015084	-0.4574756	-0.6654686	0.07945214	0.11420926	-0.60135317	0.11259105	0.34760967	0.326137	-0.32257476
-0.07020802	0.30884013	-0.28263402	0.15392056	-0.55119747	0.22845542	-0.08968821	0.69409263	0.3596848	0.33489406	-0.023976542	0.25974733	0.031335358	-0.17366056	-0.3825302	0.17661162
-0.13784947	0.56526047	-0.3525942	0.5021771	-0.5247719	0.36682492	-0.7193453	0.40917614	-0.45097533	0.38327417	-0.045930106	0.058274716	-0.54799795	-0.24745564	-0.44961002	0.48300776
0.050300684	0.13843408	-0.51291364	0.3664104	-0.6445362	0.51189065	-0.024190718	0.40484503	0.07912168	0.6443665	0.11259777	0.37807238	-0.04045679	-0.20230897	-0.13365154	0.0805955
0.27280796	0.25688356	-0.4408263	0.2674507	-0.6231196	0.610848	-0.2951453	0.08295545	-0.16646485	0.52964664	0.32217494	0.14074424	-0.25420076	0.17386352	-0.07208761	-0.04895939
0.020595307	0.53042513	-0.05554588	0.060836826	-0.29675922	0.13607205	-0.45379278	0.6293869	0.07598931	0.14165479	-0.031331975	-0.12974852	-0.29355666	-0.0638868	-0.43334126	0.24095653
-0.13865584	0.9365637	0.8179157	-0.51521647	0.7015325	-0.81959593	-0.73772377	1.0311285	0.90528464	-0.8354178	-0.24105512	-0.6001124	-0.38144153	0.34732375	-0.9196366	0.2719326
-0.59495217	0.03302252	0.05754271	-0.2628077	0.086465724	-0.31817436	0.04245683	-0.21062946	-0.5485643	-0.1352121	-0.46624812	-0.61808044	0.41858435	-0.37136298	-0.018979108	0.19658828
-0.45517293	-0.068229765	0.13243115	-0.33933702	0.091516286	-0.36486015	0.1252208	-0.020394644	-0.32981068	-0.18739021	-0.46604872	-0.4852054	0.44226897	-0.31173652	-0.013234942	0.16256474
0.30598995	-0.110372536	0.22668599	-0.33568612	-0.18234551	0.16720739	0.15636013	0.44571385	0.7509478	0.038485497	0.34446013	0.013016405	-0.024797034	0.5590301	0.26695755	-0.56634486
0.11716734	-0.31348076	-0.27212748	0.06784711	-0.42317504	0.2932586	0.410637	0.1669644	0.260517	0.4249863	0.14910881	0.19246508	0.104862094	0.07663124	0.25416923	-0.34889385
-0.07307874	0.08593559	0.15768142	-0.07683326	-0.19256696	-0.11692384	0.18829036	0.77410835	0.71847486	0.03383772	-0.1705929	0.16167404	0.17735372	-0.078082696	-0.23999883	0.011692237
0.06129922	0.32674688	0.1578029	-0.100919574	-0.27174366	0.09767615	-0.23925456	0.47841066	0.37537023	0.019203743	0.102778934	-0.09382882	-0.23255287	0.2197613	-0.17295927	-0.060880177
-0.1954716	-0.43824333	0.18239662	-0.5214073	0.11231611	-0.08705883	0.40643892	-0.3531267	-0.21353187	-0.089178525	-0.045328364	-0.5048329	0.48067233	0.32252008	0.5710403	-0.52148855
-0.054818995	0.09261252	0.04420693	-0.22035515	0.0076396274	0.058570642	-0.18551749	-0.22228085	-0.4284821	0.08885634	-0.011275106	-0.47563794	0.004335591	0.21466374	0.17250194	-0.18414569
